lat,lon,variables
-31.068800000000003,-30.0164,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;drogueDepth;drogueType;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterDrogueStatus;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-28.126,-16.3566,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;drogueDepth;drogueType;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterDrogueStatus;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-27.376,-35.4814,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;drogueDepth;drogueType;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterDrogueStatus;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-64.90480000000001,-50.40880000000001,7777;airTemperature;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-66.5224,-54.5568,7777;airTemperature;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-66.37100000000001,-52.393600000000006,7777;airTemperature;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
81.91260000000001,-90.971,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
74.86581000000001,172.37019,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;drogueType;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lengthDescriptors;localSectionPresent;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;numberOfUnexpandedDescriptors;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;surfaceType;tableNumber;temperatureObservationPrecision;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
70.27616,-168.01614,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;drogueType;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lengthDescriptors;localSectionPresent;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;surfaceType;tableNumber;temperatureObservationPrecision;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
78.33460000000001,168.9856,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;drogueType;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lengthDescriptors;localSectionPresent;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;numberOfUnexpandedDescriptors;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;surfaceType;tableNumber;temperatureObservationPrecision;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
69.05120000000001,-171.9916,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;drogueType;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lengthDescriptors;localSectionPresent;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;numberOfUnexpandedDescriptors;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;surfaceType;tableNumber;temperatureObservationPrecision;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
68.34920000000001,-173.429,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;drogueType;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lengthDescriptors;localSectionPresent;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;surfaceType;tableNumber;temperatureObservationPrecision;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-29.966700000000003,173.49640000000002,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;drogueType;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterDrogueStatus;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-63.28490000000001,-158.06070000000003,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-66.98620000000001,-54.723000000000006,7777;airTemperature;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-48.720000000000006,-138.3716,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
29.012000000000004,139.80460000000002,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;drogueDepth;drogueType;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterDrogueStatus;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;methodOfSalinityOrDepthMeasurement;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;temperatureObservationPrecision;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-49.880500000000005,136.87550000000002,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-55.0482,107.85560000000001,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-52.14660000000001,136.3007,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-35.1509,177.9797,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;drogueType;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterDrogueStatus;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-46.3507,179.3711,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-57.693200000000004,165.68480000000002,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-51.460800000000006,-143.7733,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
-23.2084,99.0108,7777;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lagrangianDrifterSubmergenceTimeSubmerged;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;nonCoordinatePressure;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;pressureReducedToMeanSeaLevel;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
42.49100000000001,-64.60073,7777;airTemperature;batteryVoltageLargeRange;bufrTemplate;bufrdcExpandedDescriptors;createNewData;dataBuoyType;dataCollectionLocationSystem;dataKeys;day;defaultSequence;delayedDescriptorReplicationFactor;drogueDepth;ed;expandedAbbreviations;expandedCodes;expandedCrex_scales;expandedCrex_units;expandedCrex_widths;expandedNames;expandedOriginalCodes;expandedOriginalReferences;expandedOriginalScales;expandedOriginalWidths;expandedTypes;expandedUnits;globalDomain;hour;lengthDescriptors;localSectionPresent;locationQualityClassRangeOfRadiusOf66Confidence;longStationName;marineObservingPlatformIdentifier;masterTablesVersionNumberLatest;md5Data;md5Structure;minute;month;numberOfUnexpandedDescriptors;oceanographicWaterTemperature;platformTransmitterIdNumber;qualityOfBuoyLocation;qualityOfBuoySatelliteTransmission;reservedSection3;sequences;shortDelayedDescriptorReplicationFactor;subsetNumber;tableNumber;templatesLocalDir;templatesMasterDir;timeSignificance;totalLength;unexpandedDescriptors;updateSequenceNumber;year
